,Company Name,Location,date,Detail,Status Rocket,price,Status Mission,country,alpha3,year,month
3454,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-06-26 12:00:00+00:00,Voskhod | Cosmos 350,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,6
3455,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-06-26 03:23:00+00:00,Molniya-M /Block L | Molniya-1 n†­21,StatusRetired,0.0,Success,Russian Federation,RUS,1970,6
3456,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1970-06-25 14:50:00+00:00,Titan III(23)B | OPS 6820,StatusRetired,0.0,Success,USA,USA,1970,6
3457,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-06-23 14:15:00+00:00,Vostok-2M | Meteor n†­16,StatusRetired,0.0,Success,Russian Federation,RUS,1970,6
3458,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1970-06-19 11:37:00+00:00,Atlas-SLV3A Agena-D | AFP-720 (Rhyolite-1),StatusRetired,0.0,Success,USA,USA,1970,6
3459,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-06-17 12:59:00+00:00,Voskhod | Cosmos 349,StatusRetired,0.0,Success,Russian Federation,RUS,1970,6
3460,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-06-13 04:59:00+00:00,Cosmos-2I (63SM) | Cosmos 348,StatusRetired,0.0,Success,Russian Federation,RUS,1970,6
3461,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970-06-12 09:30:00+00:00,Cosmos-2I (63SM) | Cosmos 347,StatusRetired,0.0,Success,Russian Federation,RUS,1970,6
3462,CECLES,"LA-5B, RAAF Woomera Range Complex, Australia",1970-06-12 06:06:00+00:00,Europa 1 | STV-3,StatusRetired,0.0,Failure,Australia,AUS,1970,6
3463,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-06-10 09:30:00+00:00,Voskhod | Cosmos 346,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,6
3464,Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-06-01 19:00:00+00:00,Soyuz | Soyuz 9,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,6
3465,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-05-22 12:39:00+00:00,Cosmos-2I (63SM) | DS-P1-You #36,StatusRetired,0.0,Failure,Russian Federation,RUS,1970,5
3466,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-05-20 09:20:00+00:00,Voskhod | Cosmos 345,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,5
3467,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-05-12 10:10:00+00:00,Voskhod | Cosmos 344,StatusRetired,0.0,Success,Russian Federation,RUS,1970,5
3468,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-04-28 10:50:00+00:00,Vostok-2M | Meteor n†­15,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3469,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-04-25 17:09:00+00:00,Cosmos-3M (11K65M) | Cosmos 336 to 343,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3470,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970-04-24 22:24:00+00:00,Cosmos-2I (63SM) | Cosmos 335,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3471,CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1970-04-24 13:35:00+00:00,Long March 1 | Dong Fang Hong 1,StatusRetired,0.0,Success,China,CHN,1970,4
3472,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-04-23 13:20:00+00:00,Cosmos-2I (63SM) | Cosmos 334,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3473,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1970-04-15 15:52:00+00:00,Titan III(23)B | OPS 2863,StatusRetired,0.0,Success,USA,USA,1970,4
3474,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-04-15 09:00:00+00:00,Voskhod | Cosmos 333,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3475,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1970-04-11 19:13:00+00:00,Saturn V | Apollo 13,StatusRetired,1160000000.0,Success,USA,USA,1970,4
3476,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-04-11 17:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 332,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3477,Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1970-04-08 10:50:00+00:00,Titan IIIC | Vela 11 & 12,StatusRetired,0.0,Success,USA,USA,1970,4
3478,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-04-08 10:15:00+00:00,Voskhod | Cosmos 331,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,4
3479,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1970-04-07 11:10:00+00:00,Cosmos-3M (11K65M) | Cosmos 330,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3480,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-04-03 08:30:00+00:00,Voskhod | Cosmos 329,StatusRetired,0.0,Success,Russian Federation,RUS,1970,4
3481,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-03-27 11:45:00+00:00,Voskhod | Cosmos 328,StatusRetired,0.0,Success,Russian Federation,RUS,1970,3
3482,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-03-18 14:39:00+00:00,Cosmos-2I (63SM) | Cosmos 327,StatusRetired,0.0,Success,Russian Federation,RUS,1970,3
3483,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-03-17 11:10:00+00:00,Vostok-2M | Meteor n†­14,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1970,3
3484,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-03-13 08:00:00+00:00,Voskhod | Cosmos 326,StatusRetired,0.0,Success,Russian Federation,RUS,1970,3
3485,CNES,"ELD, Guiana Space Centre, French Guiana, France",1970-03-10 15:20:00+00:00,Diamant B | WIKA & MIKA,StatusRetired,0.0,Success,France,FRA,1970,3
3486,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-03-04 12:14:00+00:00,Voskhod | Cosmos 325,StatusRetired,0.0,Success,Russian Federation,RUS,1970,3
3487,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-02-27 17:24:00+00:00,Cosmos-2I (63SM) | Cosmos 324,StatusRetired,0.0,Success,Russian Federation,RUS,1970,2
3488,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1970-02-17 18:57:00+00:00,Molniya-M /Block L | Molniya-1 n†­17,StatusRetired,0.0,Success,Russian Federation,RUS,1970,2
3489,UT,"Uchinoura Space Center, Japan",1970-02-11 04:25:00+00:00,Lambda-IV S | Osumi,StatusRetired,0.0,Success,Japan,JPN,1970,2
3490,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-02-10 12:00:00+00:00,Voskhod | Cosmos 323,StatusRetired,0.0,Success,Russian Federation,RUS,1970,2
3491,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970-02-06 04:16:00+00:00,Proton K/Block D | Luna-16c,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1970,2
3492,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-01-30 15:40:00+00:00,Cosmos-2I (63SM) | DS-P1-I #6,StatusRetired,0.0,Failure,Russian Federation,RUS,1970,1
3493,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1970-01-21 12:00:00+00:00,Voskhod | Cosmos 322,StatusRetired,0.0,Success,Russian Federation,RUS,1970,1
3494,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-01-20 20:20:00+00:00,Cosmos-2I (63SM) | Cosmos 321,StatusRetired,0.0,Success,Russian Federation,RUS,1970,1
3495,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970-01-16 10:59:00+00:00,Cosmos-2I (63SM) | Cosmos 320,StatusRetired,0.0,Success,Russian Federation,RUS,1970,1
3496,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1970-01-15 13:40:00+00:00,Cosmos-2I (63SM) | Cosmos 319,StatusRetired,0.0,Success,Russian Federation,RUS,1970,1
3497,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1970-01-14 18:43:00+00:00,Titan III(23)B | OPS 6531,StatusRetired,0.0,Success,USA,USA,1970,1
3498,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1970-01-09 09:20:00+00:00,Voskhod | Cosmos 318,StatusRetired,0.0,Success,Kazakhstan,KAZ,1970,1
3499,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1969-12-27 14:20:00+00:00,Cosmos-3M (11K65M) | Ionosfernaya #1,StatusRetired,0.0,Failure,Russian Federation,RUS,1969,12
3500,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969-12-25 09:59:00+00:00,Cosmos-2I (63SM) | Intercosmos-2,StatusRetired,0.0,Success,Russian Federation,RUS,1969,12
3501,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-12-23 13:50:00+00:00,Voskhod | Cosmos 317,StatusRetired,0.0,Success,Russian Federation,RUS,1969,12
3502,RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1969-12-23 09:25:00+00:00,Tsyklon-2 | Cosmos 316,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,12
3503,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1969-12-20 03:26:00+00:00,Cosmos-3M (11K65M) | Cosmos 315,StatusRetired,0.0,Success,Russian Federation,RUS,1969,12
3504,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-12-11 12:59:00+00:00,Cosmos-2I (63SM) | Cosmos 314,StatusRetired,0.0,Success,Russian Federation,RUS,1969,12
3505,RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1969-12-03 13:20:00+00:00,Voskhod | Cosmos 313,StatusRetired,0.0,Success,Russian Federation,RUS,1969,12
3506,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969-11-28 09:00:00+00:00,Proton K/Block D | Zond (L1E),StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,11
3507,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1969-11-24 16:49:00+00:00,Cosmos-3M (11K65M) | Cosmos 312,StatusRetired,0.0,Success,Russian Federation,RUS,1969,11
3508,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-11-24 11:04:00+00:00,Cosmos-2I (63SM) | Cosmos 311,StatusRetired,0.0,Success,Russian Federation,RUS,1969,11
3509,CASC,"Site 5020 (LA-2A), Jiuquan Satellite Launch Center, China",1969-11-16 00:00:00,Long March 1 | Test flight,StatusRetired,0.0,Failure,China,CHN,1969,11
3510,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-11-15 08:30:00+00:00,Voskhod | Cosmos 310,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,11
3511,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1969-11-14 16:22:00+00:00,Saturn V | Apollo 12,StatusRetired,1160000000.0,Success,USA,USA,1969,11
3512,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-11-12 11:30:00+00:00,Voskhod | Cosmos 309,StatusRetired,0.0,Success,Russian Federation,RUS,1969,11
3513,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-11-04 12:00:00+00:00,Cosmos-2I (63SM) | Cosmos 308,StatusRetired,0.0,Success,Russian Federation,RUS,1969,11
3514,Yuzhmash,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1969-11-01 10:59:00+00:00,Tsyklon-2 | IS Mass Model,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,11
3515,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-10-24 18:10:00+00:00,Titan III(23)B | OPS 8455,StatusRetired,0.0,Success,USA,USA,1969,10
3516,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969-10-24 13:01:00+00:00,Cosmos-2I (63SM) | Cosmos 307,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3517,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-10-24 09:40:00+00:00,Voskhod | Cosmos 306,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,10
3518,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969-10-22 14:09:00+00:00,Proton K/Block D | Cosmos 305 (Luna-16b),StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,10
3519,RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1969-10-21 12:49:00+00:00,Cosmos-3M (11K65M) | Cosmos 304,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3520,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-10-18 10:00:00+00:00,Cosmos-2I (63SM) | Cosmos 303,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3521,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-10-17 11:45:00+00:00,Voskhod | Cosmos 302,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3522,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969-10-14 13:19:00+00:00,Cosmos-2I (63SM) | Intercosmos-1,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3523,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-10-13 10:19:00+00:00,Soyuz | Soyuz 8,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,10
3524,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-10-12 10:44:00+00:00,Soyuz | Soyuz 7,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,10
3525,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-10-11 11:10:00+00:00,Soyuz | Soyuz 6,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,10
3526,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-10-06 01:45:00+00:00,Vostok-2M | Meteor n†­13,StatusRetired,0.0,Success,Russian Federation,RUS,1969,10
3527,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-09-24 12:15:00+00:00,Voskhod | Cosmos 301,StatusRetired,0.0,Success,Russian Federation,RUS,1969,9
3528,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969-09-23 15:00:00+00:00,Proton K/Block D | Cosmos 300 (luna-16a),StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,9
3529,UT,"Uchinoura Space Center, Japan",1969-09-22 00:00:00,Lambda-IV S | Osumi,StatusRetired,0.0,Failure,Japan,JPN,1969,9
3530,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-09-18 08:40:00+00:00,Voskhod | Cosmos 299,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,9
3531,RVSN USSR,"Site 191/66, Baikonur Cosmodrome, Kazakhstan",1969-09-15 16:00:00+00:00,Tsyklon | Cosmos 298,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,9
3532,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-09-02 11:00:00+00:00,Voskhod | Cosmos 297,StatusRetired,0.0,Success,Russian Federation,RUS,1969,9
3533,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-08-29 09:05:00+00:00,Voskhod | Cosmos 296,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,8
3534,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-08-23 16:00:00+00:00,Titan III(23)B | OPS 7807,StatusRetired,0.0,Success,USA,USA,1969,8
3535,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-08-22 14:14:00+00:00,Cosmos-2I (63SM) | Cosmos 295,StatusRetired,0.0,Success,Russian Federation,RUS,1969,8
3536,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-08-19 13:00:00+00:00,Voskhod | Cosmos 294,StatusRetired,0.0,Success,Russian Federation,RUS,1969,8
3537,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-08-16 11:59:00+00:00,Voskhod | Cosmos 293,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,8
3538,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1969-08-13 22:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 292,StatusRetired,0.0,Success,Russian Federation,RUS,1969,8
3539,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1969-08-12 11:01:00+00:00,Atlas-SLV3C Centaur-D | ATS-5,StatusRetired,0.0,Success,USA,USA,1969,8
3540,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969-08-07 23:48:00+00:00,Proton K/Block D | Zond-7,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,8
3541,RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1969-08-06 05:40:00+00:00,Tsyklon-2 | Cosmos 291,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,8
3542,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-07-23 09:00:00+00:00,Cosmos-2I (63SM) | DS-P1-You #23,StatusRetired,0.0,Failure,Russian Federation,RUS,1969,7
3543,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-07-22 12:55:00+00:00,Molniya-M /Block L | Molniya-1 n†­18,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,7
3544,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-07-22 12:30:00+00:00,Voskhod | Cosmos 290,StatusRetired,0.0,Success,Russian Federation,RUS,1969,7
3545,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1969-07-16 13:32:00+00:00,Saturn V | Apollo 11,StatusRetired,1160000000.0,Success,USA,USA,1969,7
3546,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-07-10 09:00:00+00:00,Voskhod | Cosmos 289,StatusRetired,0.0,Success,Russian Federation,RUS,1969,7
3547,RVSN USSR,"Site 110/38, Baikonur Cosmodrome, Kazakhstan",1969-07-03 20:18:00+00:00,N1-L3 | 5L (Zond L1S-2),StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,7
3548,CECLES,"LA-5B, RAAF Woomera Range Complex, Australia",1969-07-03 08:06:00+00:00,Europa 1 | STV-2,StatusRetired,0.0,Failure,Australia,AUS,1969,7
3549,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-06-27 06:59:00+00:00,Voskhod | Cosmos 288,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,6
3550,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-06-24 06:50:00+00:00,Voskhod | Cosmos 287,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,6
3551,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-06-15 08:59:00+00:00,Voskhod | Cosmos 286,StatusRetired,0.0,Success,Russian Federation,RUS,1969,6
3552,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969-06-14 23:59:00+00:00,Proton K/Block D | Luna-15b,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,6
3553,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969-06-12 06:00:00+00:00,Cosmos-3MRB (65MRB) | BOR-2 Shuttle,StatusRetired,0.0,Success,Russian Federation,RUS,1969,6
3554,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-06-03 16:49:00+00:00,Titan IIIB | OPS 1077,StatusRetired,59000000.0,Success,USA,USA,1969,6
3555,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-06-03 12:57:00+00:00,Cosmos-2I (63SM) | Cosmos 285,StatusRetired,0.0,Success,Russian Federation,RUS,1969,6
3556,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-05-29 06:59:00+00:00,Voskhod | Cosmos 284,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,5
3557,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-05-27 13:00:00+00:00,Cosmos-2I (63SM) | Cosmos 283,StatusRetired,0.0,Success,Russian Federation,RUS,1969,5
3558,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",1969-05-23 07:57:00+00:00,"Titan IIIC | OPS-6909, OPS-6911, OV5-5, OV5-6, OV5-9",StatusRetired,0.0,Success,USA,USA,1969,5
3559,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-05-20 08:40:00+00:00,Voskhod | Cosmos 282,StatusRetired,0.0,Success,Russian Federation,RUS,1969,5
3560,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1969-05-18 16:49:00+00:00,Saturn V | Apollo 10,StatusRetired,1160000000.0,Success,USA,USA,1969,5
3561,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-05-13 09:15:00+00:00,Voskhod | Cosmos 281,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1969,5
3562,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-04-23 09:55:00+00:00,Voskhod | Cosmos 280,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,4
3563,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-04-15 17:30:00+00:00,Titan IIIB | OPS 5310,StatusRetired,59000000.0,Success,USA,USA,1969,4
3564,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-04-15 08:14:00+00:00,Voskhod | Cosmos 279,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,4
3565,General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1969-04-13 02:30:00+00:00,Atlas-SLV3A Agena-D | Canyon 2 (AFP-827),StatusRetired,0.0,Success,USA,USA,1969,4
3566,RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1969-04-11 02:30:00+00:00,Molniya-M /Block L | Molniya-1 n†­16,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,4
3567,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-04-09 13:00:00+00:00,Voskhod | Cosmos 278,StatusRetired,0.0,Success,Russian Federation,RUS,1969,4
3568,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-04-04 13:00:00+00:00,Cosmos-2I (63SM) | Cosmos 277,StatusRetired,0.0,Success,Russian Federation,RUS,1969,4
3569,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-04-04 10:20:00+00:00,Voskhod | Cosmos 276,StatusRetired,0.0,Success,Russian Federation,RUS,1969,4
3570,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969-04-02 10:33:00+00:00,Proton K/Block D | M-69 ???522,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,4
3571,RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1969-03-28 16:00:00+00:00,Cosmos-2I (63SM) | Cosmos 275,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3572,General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1969-03-27 22:22:00+00:00,Atlas-SLV3C Centaur-D | Mariner 7,StatusRetired,0.0,Success,USA,USA,1969,3
3573,RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969-03-27 10:40:00+00:00,Proton K/Block D | M-69 N†­521,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,3
3574,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-03-26 12:30:00+00:00,Vostok-2M | Meteor n†­12,StatusRetired,0.0,Failure,Russian Federation,RUS,1969,3
3575,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-03-24 10:10:00+00:00,Voskhod | Cosmos 274,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,3
3576,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-03-22 12:15:00+00:00,Voskhod | Cosmos 273,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3577,General Dynamics,"LC-576A2, Vandenberg AFB, California, USA",1969-03-18 07:47:00+00:00,Atlas-E/F OV1 | OV1-17/OV1-18/OV1-19,StatusRetired,0.0,Success,USA,USA,1969,3
3578,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1969-03-17 16:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 272,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3579,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-03-15 12:15:00+00:00,Voskhod | Cosmos 271,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3580,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-03-06 12:15:00+00:00,Voskhod | Cosmos 270,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3581,RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1969-03-05 17:25:00+00:00,Cosmos-3M (11K65M) | Cosmos 269,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3582,RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969-03-05 13:04:00+00:00,Cosmos-2I (63SM) | Cosmos 268,StatusRetired,0.0,Success,Russian Federation,RUS,1969,3
3583,US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1969-03-04 19:30:00+00:00,Titan IIIB | OPS 4248,StatusRetired,59000000.0,Success,USA,USA,1969,3
3584,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1969-03-03 16:00:00+00:00,Saturn V | Apollo 9,StatusRetired,1160000000.0,Success,USA,USA,1969,3
3585,RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1969-02-26 08:30:00+00:00,Voskhod | Cosmos 267,StatusRetired,0.0,Success,Kazakhstan,KAZ,1969,2
3586,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1969-02-25 10:20:00+00:00,Voskhod | Cosmos 266,StatusRetired,0.0,Success,Russian Federation,RUS,1969,2
3587,General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1969-02-25 01:29:00+00:00,Atlas-SLV3C Centaur-D | Mariner 6,StatusRetired,0.0,Success,USA,USA,1969,2
3588,RVSN USSR,"Site 110/38, Baikonur Cosmodrome, Kazakhstan",1969-02-21 09:18:00+00:00,N1-L3 | 3L (Zond L1S-1),StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,2
3589,RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969-02-19 06:48:00+00:00,Proton K/Block D | Luna-15a,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1969,2
3590,Martin Marietta,"SLC-41, Cape Canaveral AFS, Florida, USA",1969-02-09 21:09:00+00:00,Titan IIIC | OPS-0757 (Tacsat),StatusRetired,0.0,Success,USA,USA,1969,2
